name,rating,review_count,price,categories,address,latitude,longitude,phone,url
Pye,4.7,34,,"['Bakeries', 'Pop-Up Restaurants', 'Caterers']","San Francisco, CA 94129",37.79984,-122.46247,(415) 830-4660,https://www.yelp.com/biz/pye-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Underdogs Tres,4.0,2233,$$,"['Sports Bars', 'Mexican']","1224 9th Ave, San Francisco, CA 94122",37.765417,-122.46623,(415) 566-8700,https://www.yelp.com/biz/underdogs-tres-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Golden Crab House,4.3,406,$$$,"['Seafood', 'Vietnamese', 'Asian Fusion']","1830 Irving St, San Francisco, CA 94122",37.76368,-122.47777,(415) 702-6685,https://www.yelp.com/biz/golden-crab-house-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Pink Onion,4.6,1004,$$,"['Pizza', 'Italian', 'Gastropubs']","64 14th St, San Francisco, CA 94103",37.76871,-122.41482,(415) 529-2635,https://www.yelp.com/biz/pink-onion-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Souvla,4.0,90,$$,"['Greek', 'Mediterranean', 'Sandwiches']","2505 3rd St, San Francisco, CA 94107",37.75794,-122.38787,(415) 980-6800,https://www.yelp.com/biz/souvla-san-francisco-13?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Shanghai Dumpling King,4.5,115,$$,['Dim Sum'],"720 14th St, San Francisco, CA 94114",37.76782,-122.4295,(415) 757-0439,https://www.yelp.com/biz/shanghai-dumpling-king-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Thonglor,4.3,458,$$,"['Thai', 'Desserts', 'Soup']","420 Geary St, San Francisco, CA 94102",37.78726,-122.41038,(415) 346-3121,https://www.yelp.com/biz/the-thonglor-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Mama's Luncheonette,4.7,16,,"['Breakfast & Brunch', 'Halal', 'Sandwiches']","3006 Buchanan St, San Francisco, CA 94123",37.797750071979,-122.4321275,,https://www.yelp.com/biz/mamas-luncheonette-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Dinosaurs,4.2,991,$$,"['Vietnamese', 'Sandwiches']","2275 Market St, San Francisco, CA 94114",37.764452,-122.431978,(415) 503-1421,https://www.yelp.com/biz/dinosaurs-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Il Casaro Pizzeria & Mozzarella Bar - North Beach,4.3,1828,$$,"['Italian', 'Pizza']","348 Columbus Ave, San Francisco, CA 94133",37.79852,-122.40739,(415) 677-9455,https://www.yelp.com/biz/il-casaro-pizzeria-and-mozzarella-bar-north-beach-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Villon,3.9,377,$$,"['New American', 'Breakfast & Brunch', 'Bars']","1100 Market St, San Francisco, CA 94102",37.7808103,-122.412457,(628) 895-2039,https://www.yelp.com/biz/villon-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Yokai SF,3.5,65,,"['Japanese', 'Cocktail Bars']","545 Mission St, San Francisco, CA 94105",37.78880987892829,-122.39845611749976,,https://www.yelp.com/biz/yokai-sf-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Octavia,4.1,701,$$$,['New American'],"1701 Octavia St, San Francisco, CA 94109",37.7879638671875,-122.427192687988,(415) 408-7507,https://www.yelp.com/biz/octavia-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Rintaro,4.2,973,$$$,['Izakaya'],"82 14th St, San Francisco, CA 94103",37.76881,-122.41511,(415) 589-7022,https://www.yelp.com/biz/rintaro-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Banh Mi Viet,4.6,92,$,['Vietnamese'],"518 Divisadero St, San Francisco, CA 94117",37.774430272694374,-122.43750229315953,(415) 865-0909,https://www.yelp.com/biz/banh-mi-viet-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Little Star Pizza - Divisadero ,4.4,3083,$$,"['Pizza', 'Italian', 'Bars']","846 Divisadero St, San Francisco, CA 94117",37.777552,-122.438027,(415) 441-1118,https://www.yelp.com/biz/little-star-pizza-divisadero-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Square Pie Guys,4.3,878,$$,"['Pizza', 'Chicken Wings', 'Salad']","1077 Mission St, San Francisco, CA 94103",37.7795,-122.4103,(415) 872-9290,https://www.yelp.com/biz/square-pie-guys-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Bite,4.1,860,$$,"['Delis', 'Sandwiches', 'Salad']","912 Sutter St, San Francisco, CA 94104",37.7884239641,-122.415666133,(415) 563-2483,https://www.yelp.com/biz/bite-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Sarap Shop,5.0,4,,"['Comfort Food', 'Filipino']","171 Stillman St, San Francisco, CA 94107",37.78039,-122.39781,(415) 935-4785,https://www.yelp.com/biz/the-sarap-shop-san-francisco-11?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
HK Lounge Bistro,4.3,153,$$,['Dim Sum'],"1136 Folsom St, San Francisco, CA 94103",37.77616,-122.40881,(415) 668-8802,https://www.yelp.com/biz/hk-lounge-bistro-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Homeroom,2.7,3,,"['Food Delivery Services', 'American']","741 Diamond St, San Francisco, CA 94114",37.75141,-122.43612,(415) 942-8304,https://www.yelp.com/biz/homeroom-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Canela Bistro & Wine Bar,4.3,792,$$$,"['Spanish', 'Tapas Bars', 'Wine Bars']","2272 Market St, San Francisco, CA 94114",37.764878,-122.432438,(415) 552-3000,https://www.yelp.com/biz/canela-bistro-and-wine-bar-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Mensho Tokyo SF,4.1,2989,$$,"['Ramen', 'Noodles']","672 Geary St, San Francisco, CA 94102",37.78686,-122.41439,(415) 800-8345,https://www.yelp.com/biz/mensho-tokyo-sf-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Picaro,3.9,1974,$$,"['Spanish', 'Basque', 'Tapas Bars']","3120 16th St, San Francisco, CA 94103",37.765051,-122.42246,(415) 431-4089,https://www.yelp.com/biz/picaro-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Abu Salim Middle Eastern Grill,4.6,376,$$,"['Halal', 'Falafel', 'Arabic']","1599 Haight St, San Francisco, CA 94117",37.769675,-122.4483383,(415) 522-0122,https://www.yelp.com/biz/abu-salim-middle-eastern-grill-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Fenikkusu,4.5,148,,"['Japanese', 'Tapas/Small Plates']","1009 Guerrero St, San Francisco, CA 94110",37.754826,-122.422957,(415) 923-8600,https://www.yelp.com/biz/fenikkusu-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Board and Drink,4.8,40,$$,"['Breakfast & Brunch', 'New American', 'Coffee & Tea']","1329 Columbus Ave, San Francisco, CA 94109",37.80642,-122.419395,(415) 658-7628,https://www.yelp.com/biz/board-and-drink-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Nippon Curry featuring Hinoya Curry,4.5,343,$$,['Japanese Curry'],"3347 Fillmore St, San Francisco, CA 94123",37.80050670621034,-122.4364719,(415) 660-5170,https://www.yelp.com/biz/nippon-curry-featuring-hinoya-curry-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Curio,4.1,270,$$,"['Bars', 'New American']","775 Valencia St, San Francisco, CA 94110",37.7605751355692,-122.421389457861,(415) 551-7306,https://www.yelp.com/biz/curio-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Reem’s,4.2,216,$$,"['Bakeries', 'Arabic', 'Coffee & Tea']","2901 Mission St, San Francisco, CA 94110",37.75055838800649,-122.41798726263738,(415) 780-1953,https://www.yelp.com/biz/reem-s-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Yamo,3.8,2143,$,['Burmese'],"3406 18th St, San Francisco, CA 94110",37.7619475,-122.4196787,(415) 553-8911,https://www.yelp.com/biz/yamo-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Street Taco,4.2,731,$$,['Mexican'],"1607 Haight St, San Francisco, CA 94117",37.7696105177356,-122.448901621221,(415) 525-4435,https://www.yelp.com/biz/street-taco-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Takara Sushi,3.8,342,$$,"['Sushi Bars', 'Japanese']","4243 18th St, San Francisco, CA 94114",37.76058,-122.43684,(415) 626-7864,https://www.yelp.com/biz/takara-sushi-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Taboun,4.0,328,$$,"['Middle Eastern', 'Mediterranean']","203 Parnassus Ave, San Francisco, CA 94117",37.76434,-122.45279,(415) 566-9696,https://www.yelp.com/biz/taboun-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Hakashi Japanese Sushi Bar & Grill,4.3,555,$$,"['Sushi Bars', 'Japanese']","474 3rd St, San Francisco, CA 94107",37.78142,-122.39635,(415) 872-9589,https://www.yelp.com/biz/hakashi-japanese-sushi-bar-and-grill-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Hayz Dog,4.5,63,$$,['Hot Dogs'],"364 Hayes St, San Francisco, CA 94102",37.77725967982633,-122.4223839021248,(415) 655-9089,https://www.yelp.com/biz/hayz-dog-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The House of Hummus,4.6,156,$$,"['Middle Eastern', 'Falafel', 'Arabic']","5 Masonic Ave, San Francisco, CA 94118",37.7821,-122.44797,(415) 374-7803,https://www.yelp.com/biz/the-house-of-hummus-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Piccolo Forno,4.6,947,$$,"['Pizza', 'Italian']","725 Columbus Ave, San Francisco, CA 94133",37.8013699308642,-122.411981038749,(415) 757-0087,https://www.yelp.com/biz/piccolo-forno-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Tacos el charro,4.8,5,,"['Food Stands', 'Tacos']","2183 Mission St, San Francisco, CA 94110",37.76225390818912,-122.4192657082578,,https://www.yelp.com/biz/tacos-el-charro-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Union Larder,4.3,197,$$,"['Wine Bars', 'New American', 'Tapas Bars']","1945 Hyde St, San Francisco, CA 94109",37.79882,-122.41926,(415) 323-4845,https://www.yelp.com/biz/union-larder-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Crafty Fox Ale House,4.3,288,$$,"['Beer Bar', 'Burgers', 'New American']","1700 Mission St, San Francisco, CA 94103",37.76987052134162,-122.4203663318362,(415) 416-6602,https://www.yelp.com/biz/the-crafty-fox-ale-house-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Harlequin,4.0,95,$$$,"['Cocktail Bars', 'Venues & Event Spaces', 'New American']","68 4th St, San Francisco, CA 94103",37.784896,-122.405047,(415) 488-5950,https://www.yelp.com/biz/the-harlequin-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Boochmania,5.0,50,$$,"['Kombucha', 'Mediterranean', 'Fast Food']","685 Harrison St, San Francisco, CA 94107",37.78269,-122.3968,(415) 800-7527,https://www.yelp.com/biz/boochmania-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Hed verythai,4.4,315,$$,['Thai'],"88 Hardie Pl, San Francisco, CA 94108",37.79041710774593,-122.4034643,(415) 796-3944,https://www.yelp.com/biz/hed-verythai-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
B on the Go,4.1,242,$$,"['Cafes', 'Sandwiches']","2794 California St, San Francisco, CA 94115",37.7882800064693,-122.440317458614,(415) 589-7112,https://www.yelp.com/biz/b-on-the-go-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Habibi Falafel,4.6,55,,"['Falafel', 'Kebab', 'Halal']","1734 Divisadero St, San Francisco, CA 94115",37.7858,-122.439788,(415) 449-4040,https://www.yelp.com/biz/habibi-falafel-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Holbrook House,4.5,133,,"['Cocktail Bars', 'Breakfast & Brunch', 'American']","1 Sansome St, San Francisco, CA 94104",37.790425,-122.401255,(415) 515-6444,https://www.yelp.com/biz/the-holbrook-house-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Tanguito,4.3,675,$$,"['Argentine', 'Burgers', 'Empanadas']","2850 Jones St, San Francisco, CA 94133",37.807614,-122.417203,(415) 577-4223,https://www.yelp.com/biz/tanguito-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
The Cheese School of San Francisco,4.6,221,$$,['Cafes'],"2535 3rd St, San Francisco, CA 94107",37.757225503289995,-122.38792238437313,(415) 346-7530,https://www.yelp.com/biz/the-cheese-school-of-san-francisco-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Que Viet Vietnamese Grill & Pho,4.6,85,$$,"['Vietnamese', 'Asian Fusion', 'Noodles']","570 4th St, San Francisco, CA 94107",37.778563,-122.397176,(415) 385-6167,https://www.yelp.com/biz/que-viet-vietnamese-grill-and-pho-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Yum Dragon SF,4.9,15,,"['Food Court', 'Szechuan']","380 Bush St, Ste 2, San Francisco, CA 94104",37.790926500462554,-122.40385830402371,(415) 988-5613,https://www.yelp.com/biz/yum-dragon-sf-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Gai Chicken Rice,4.2,375,$$,"['Thai', 'Vietnamese', 'Singaporean']","3463 16th St, San Francisco, CA 94114",37.7642,-122.42998,(415) 535-0451,https://www.yelp.com/biz/gai-chicken-rice-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
New Thai Elephant,4.4,377,$$,['Thai'],"393 Bay St, San Francisco, CA 94133",37.80564667,-122.4135075,(415) 818-8999,https://www.yelp.com/biz/new-thai-elephant-san-francisco-3?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Dumpling Specialist,4.4,278,$$,"['Dim Sum', 'Shanghainese', 'Taiwanese']","1119-1123 Taraval, San Francisco, CA 94116",37.74278,-122.47815,(415) 640-1403,https://www.yelp.com/biz/dumpling-specialist-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Halal Dastarkhan,4.3,311,$$,"['Uzbek', 'Kebab', 'Halal']","1098 Sutter St, San Francisco, CA 94109",37.788295,-122.418399,(415) 525-3378,https://www.yelp.com/biz/halal-dastarkhan-san-francisco-4?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Aria Korean Street Food,3.9,1203,$$,"['Korean', 'Chicken Shop', 'Tacos']","932 Larkin St, San Francisco, CA 94109",37.78655,-122.41795,(415) 292-6914,https://www.yelp.com/biz/aria-korean-street-food-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Grubstake Diner,3.5,1206,$$,"['Burgers', 'Diners', 'American']","1525 Pine St, San Francisco, CA 94109",37.789393,-122.420856,(415) 228-8420,https://www.yelp.com/biz/grubstake-diner-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Chloe's Cafe,4.1,1067,$$,"['Breakfast & Brunch', 'Cafes']","1399 Church St, San Francisco, CA 94114",37.7486351154446,-122.42695521362,(415) 648-4116,https://www.yelp.com/biz/chloes-cafe-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
La Mediterranee,3.9,672,$$,"['Mediterranean', 'Middle Eastern', 'Caterers']","288 Noe St, San Francisco, CA 94114",37.764506977694,-122.43329744268,(415) 431-7210,https://www.yelp.com/biz/la-mediterranee-san-francisco-7?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Lucho's,4.7,521,$$,"['Breakfast & Brunch', 'New American']","2675 Ocean Ave, San Francisco, CA 94132",37.73193,-122.47434,(415) 347-7416,https://www.yelp.com/biz/luchos-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
SAJJ Mediterranean,3.9,192,$$,"['Mediterranean', 'Halal', 'Middle Eastern']","636 2nd St, San Francisco, CA 94107",37.78125159915045,-122.39173617269252,(415) 658-7577,https://www.yelp.com/biz/sajj-mediterranean-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Trattoria da Vittorio - San Francisco,4.3,997,$$,"['Italian', 'Pizza']","150 W Portal Ave, San Francisco, CA 94127",37.73933,-122.46775,(415) 742-0300,https://www.yelp.com/biz/trattoria-da-vittorio-san-francisco-san-francisco-5?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Waraku,3.8,1066,$$,"['Ramen', 'Noodles', 'Izakaya']","1638 Post St, San Francisco, CA 94115",37.785902199528174,-122.4287742,(415) 292-3388,https://www.yelp.com/biz/waraku-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Jasmine Garden,4.1,731,$$,['Vietnamese'],"708 14th St, San Francisco, CA 94114",37.76783,-122.42933,(415) 861-2682,https://www.yelp.com/biz/jasmine-garden-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Back to Back,4.4,129,$$$,"['Pizza', 'Wine Bars', 'Cocktail Bars']","1257 Taylor St, San Francisco, CA 94108",37.79414,-122.41323,(415) 795-3403,https://www.yelp.com/biz/back-to-back-san-francisco?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Ichido,4.8,127,$$$$,"['Seafood', 'Japanese', 'Pop-Up Restaurants']","50 Apparel Way, San Francisco, CA 94124",37.740426,-122.403105,,https://www.yelp.com/biz/ichido-san-francisco-6?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
Buffalo Wild Wings,4.0,1,,"['Chicken Wings', 'Sports Bars', 'American']","90-92 Charter Oak Ave, San Francisco, CA 94124",37.73683215735785,-122.40529797971249,(415) 869-7080,https://www.yelp.com/biz/buffalo-wild-wings-san-francisco-2?adjust_creative=tAOVWtFXWWTfL-AgnlXHTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tAOVWtFXWWTfL-AgnlXHTQ
